Datetime,Frames,Bytes
2022-07-09 20:27:55,125691,66543367
2022-07-09 20:28:00,148040,85116295
2022-07-09 20:28:05,134523,68493168
2022-07-09 20:28:10,130767,64723965
2022-07-09 20:28:15,138161,67757544
2022-07-09 20:28:20,139504,72691477
2022-07-09 20:28:25,125675,65949834
2022-07-09 20:28:30,112261,60965877
2022-07-09 20:28:35,124727,75985206
2022-07-09 20:28:40,143748,85943386
2022-07-09 20:28:45,127003,62338255
2022-07-09 20:28:50,108759,50402967
2022-07-09 20:28:55,111213,56384043
2022-07-09 20:29:00,108659,47831247
2022-07-09 20:29:05,98726,41598895
2022-07-09 20:29:10,103574,48593655
2022-07-09 20:29:15,111382,51583376
2022-07-09 20:29:20,99579,41574195
2022-07-09 20:29:25,89157,34371128
2022-07-09 20:29:30,86035,38125182
2022-07-09 20:29:35,108879,54165858
2022-07-09 20:29:40,95256,40645969
2022-07-09 20:29:45,74819,23748683
2022-07-09 20:29:50,72271,24953120
2022-07-09 20:29:55,81790,32965006
2022-07-09 20:30:00,67982,47921215
2022-07-09 20:30:05,77313,53616902
2022-07-09 20:30:10,77938,54236812
2022-07-09 20:30:15,77638,54072839
2022-07-09 20:30:20,82309,58478646
2022-07-09 20:30:25,84131,58367001
2022-07-09 20:30:30,79706,55817694
2022-07-09 20:30:35,81039,57446092
2022-07-09 20:30:40,73802,50768051
2022-07-09 20:30:45,79366,55987840
2022-07-09 20:30:50,74995,50695555
2022-07-09 20:30:55,79714,55307441
