Datetime,Frames,Bytes
2022-07-07 20:57:35,40513,2422482
2022-07-07 20:57:40,39974,2389024
2022-07-07 20:57:45,44125,2634668
2022-07-07 20:57:50,40176,2401342
2022-07-07 20:57:55,28604,1699740
2022-07-07 20:58:00,27697,1643304
2022-07-07 20:58:05,27200,1615724
2022-07-07 20:58:10,36750,2196166
2022-07-07 20:58:15,37193,2214766
2022-07-07 20:58:20,31309,1857744
2022-07-07 20:58:25,33301,1975572
2022-07-07 20:58:30,27931,1666982
2022-07-07 20:58:35,21856,1298900
2022-07-07 20:58:40,14564,864808
2022-07-07 20:58:45,13063,774790
2022-07-07 20:58:50,19557,1160616
2022-07-07 20:58:55,17288,1025722
2022-07-07 20:59:00,21512,1276496
2022-07-07 20:59:05,20550,1219218
2022-07-07 20:59:10,19296,1144836
2022-07-07 20:59:15,31985,1910580
2022-07-07 20:59:20,43327,2587346
2022-07-07 20:59:25,40603,2428038
2022-07-07 20:59:30,40266,2408030
2022-07-07 20:59:35,39259,2351898
2022-07-07 20:59:40,38206,2287144
2022-07-07 20:59:45,38706,2315786
2022-07-07 20:59:50,45074,2685558
2022-07-07 20:59:55,38625,2313512
2022-07-07 21:00:00,7070,419594
2022-07-07 21:00:05,10,590
