Datetime,Frames,Bytes
2022-07-07 15:51:55,175475,122074290
2022-07-07 15:52:00,181517,124442442
2022-07-07 15:52:05,186363,130578286
2022-07-07 15:52:10,199123,141194444
2022-07-07 15:52:15,163963,109682104
2022-07-07 15:52:20,191203,135160721
2022-07-07 15:52:25,179198,124327862
2022-07-07 15:52:30,175518,122057588
2022-07-07 15:52:35,192258,135157207
2022-07-07 15:52:40,185534,127929462
2022-07-07 15:52:45,168747,115580110
2022-07-07 15:52:50,170369,114212999
2022-07-07 15:52:55,169416,115344357
2022-07-07 15:53:00,178654,121137373
2022-07-07 15:53:05,165432,110873867
2022-07-07 15:53:10,162474,110684839
2022-07-07 15:53:15,172440,117395050
2022-07-07 15:53:20,173926,120959552
2022-07-07 15:53:25,163650,110201136
2022-07-07 15:53:30,194390,136305137
2022-07-07 15:53:35,185775,132007880
2022-07-07 15:53:40,178661,122919626
2022-07-07 15:53:45,169655,114968748
2022-07-07 15:53:50,176289,120147017
2022-07-07 15:53:55,183088,125612699
2022-07-07 15:54:00,189298,134691278
2022-07-07 15:54:05,178385,122726157
2022-07-07 15:54:10,186105,128809796
2022-07-07 15:54:15,177272,122819199
2022-07-07 15:54:20,170639,115273594
2022-07-07 15:54:25,173154,117735653
2022-07-07 15:54:30,172943,117067713
2022-07-07 15:54:35,183012,126410415
2022-07-07 15:54:40,171528,116272386
2022-07-07 15:54:45,178873,121924214
2022-07-07 15:54:50,170060,116859024
2022-07-07 15:54:55,190155,133563647
2022-07-07 15:55:00,205965,145605987
2022-07-07 15:55:05,162143,110684867
2022-07-07 15:55:10,175048,120594910
2022-07-07 15:55:15,183241,127001370
2022-07-07 15:55:20,172719,115961028
2022-07-07 15:55:25,174335,119053025
2022-07-07 15:55:30,130855,89953208
2022-07-07 15:55:35,131812,81186742
2022-07-07 15:55:40,184071,130419847
2022-07-07 15:55:45,171582,116797624
2022-07-07 15:55:50,180829,123432829
2022-07-07 15:55:55,185509,128330374
2022-07-07 15:56:00,175614,120973070
2022-07-07 15:56:05,163870,109271395
2022-07-07 15:56:10,182432,126080838
2022-07-07 15:56:15,189550,131485814
2022-07-07 15:56:20,172610,117629078
2022-07-07 15:56:25,173565,118032862
2022-07-07 15:56:30,178182,124453476
2022-07-07 15:56:35,189918,130855295
2022-07-07 15:56:40,185885,130685021
2022-07-07 15:56:45,173455,120513443
2022-07-07 15:56:50,182717,126615025
2022-07-07 15:56:55,164203,112368756
2022-07-07 15:57:00,163845,111114934
2022-07-07 15:57:05,177576,123998978
2022-07-07 15:57:10,184314,126664310
2022-07-07 15:57:15,179882,121629739
2022-07-07 15:57:20,184117,127500767
2022-07-07 15:57:25,168975,114131063
2022-07-07 15:57:30,189790,134408535
2022-07-07 15:57:35,169519,112837989
2022-07-07 15:57:40,178217,121729156
2022-07-07 15:57:45,185495,128355168
2022-07-07 15:57:50,191153,135884001
2022-07-07 15:57:55,178953,122409392
2022-07-07 15:58:00,174282,119659620
2022-07-07 15:58:05,180477,125465718
2022-07-07 15:58:10,178367,124422717
2022-07-07 15:58:15,190401,131560299
2022-07-07 15:58:20,181248,127284903
2022-07-07 15:58:25,172178,118704261
2022-07-07 15:58:30,165607,115016647
2022-07-07 15:58:35,182986,126115484
2022-07-07 15:58:40,173663,120213044
2022-07-07 15:58:45,185288,128308534
2022-07-07 15:58:50,180848,123742074
2022-07-07 15:58:55,164247,112054174
2022-07-07 15:59:00,182114,125584919
2022-07-07 15:59:05,183170,126693313
2022-07-07 15:59:10,172132,117852686
2022-07-07 15:59:15,186171,130269891
2022-07-07 15:59:20,179372,122005422
2022-07-07 15:59:25,177236,118743440
2022-07-07 15:59:30,186452,128107989
2022-07-07 15:59:35,181773,124620481
2022-07-07 15:59:40,178270,123155796
2022-07-07 15:59:45,181580,124674542
2022-07-07 15:59:50,184211,129362479
2022-07-07 15:59:55,166611,114023605
2022-07-07 16:00:00,192075,134717321
2022-07-07 16:00:05,174217,119701481
2022-07-07 16:00:10,173896,118752706
2022-07-07 16:00:15,182713,126356629
2022-07-07 16:00:20,186085,129923589
2022-07-07 16:00:25,183281,125570571
2022-07-07 16:00:30,200561,144163319
2022-07-07 16:00:35,160233,109471793
2022-07-07 16:00:40,174260,118108687
2022-07-07 16:00:45,174264,118899920
2022-07-07 16:00:50,178630,122234038
2022-07-07 16:00:55,178577,125058357
2022-07-07 16:01:00,180966,126421186
2022-07-07 16:01:05,170800,118827159
2022-07-07 16:01:10,173547,120283162
2022-07-07 16:01:15,181053,123556906
2022-07-07 16:01:20,173013,118820235
2022-07-07 16:01:25,184324,125917403
2022-07-07 16:01:30,184397,128380116
2022-07-07 16:01:35,178302,122819635
2022-07-07 16:01:40,169406,115726374
2022-07-07 16:01:45,175601,122638589
2022-07-07 16:01:50,167654,112208195
2022-07-07 16:01:55,188142,132865484
2022-07-07 16:02:00,173459,118950085
2022-07-07 16:02:05,169240,115350535
2022-07-07 16:02:10,170145,116732669
2022-07-07 16:02:15,165483,112624249
2022-07-07 16:02:20,188972,132528678
2022-07-07 16:02:25,182037,127064233
2022-07-07 16:02:30,178805,123042975
2022-07-07 16:02:35,178015,123959073
2022-07-07 16:02:40,174346,120534315
2022-07-07 16:02:45,184165,124327315
2022-07-07 16:02:50,173282,120650191
2022-07-07 16:02:55,180191,123926716
2022-07-07 16:03:00,168007,114859824
2022-07-07 16:03:05,176550,120550344
2022-07-07 16:03:10,177384,124191220
2022-07-07 16:03:15,201808,140403209
2022-07-07 16:03:20,171288,117888596
2022-07-07 16:03:25,189046,133159952
2022-07-07 16:03:30,178711,124177713
2022-07-07 16:03:35,170444,115023664
2022-07-07 16:03:40,186361,130217422
2022-07-07 16:03:45,168956,116710563
2022-07-07 16:03:50,172598,118164034
2022-07-07 16:03:55,181917,128017461
2022-07-07 16:04:00,175609,121093064
2022-07-07 16:04:05,190378,132364094
2022-07-07 16:04:10,177636,123601837
2022-07-07 16:04:15,180015,123541860
2022-07-07 16:04:20,189970,130280486
2022-07-07 16:04:25,184869,129138596
2022-07-07 16:04:30,181829,125426746
2022-07-07 16:04:35,180459,125122048
2022-07-07 16:04:40,180364,125546105
2022-07-07 16:04:45,177843,121532474
2022-07-07 16:04:50,180369,126137175
2022-07-07 16:04:55,182931,127666486
2022-07-07 16:05:00,183162,127433685
2022-07-07 16:05:05,183099,128662033
2022-07-07 16:05:10,170877,119558470
2022-07-07 16:05:15,179372,124083065
2022-07-07 16:05:20,184016,129274309
2022-07-07 16:05:25,186353,131056885
2022-07-07 16:05:30,171580,117426100
2022-07-07 16:05:35,172648,118849861
2022-07-07 16:05:40,187156,129963913
2022-07-07 16:05:45,179483,125198472
2022-07-07 16:05:50,178286,121211026
2022-07-07 16:05:55,163642,110204866
2022-07-07 16:06:00,182574,127695011
2022-07-07 16:06:05,171536,118774035
2022-07-07 16:06:10,169612,116072815
2022-07-07 16:06:15,182103,127735123
2022-07-07 16:06:20,168488,115061102
2022-07-07 16:06:25,175733,120950210
2022-07-07 16:06:30,171334,117157004
2022-07-07 16:06:35,180098,122051566
2022-07-07 16:06:40,181279,124687606
2022-07-07 16:06:45,201422,139987326
2022-07-07 16:06:50,202104,140668672
2022-07-07 16:06:55,215472,150759874
2022-07-07 16:07:00,204963,144085190
2022-07-07 16:07:05,210705,149487769
2022-07-07 16:07:10,203647,136998188
2022-07-07 16:07:15,184474,127171135
2022-07-07 16:07:20,209584,143643833
2022-07-07 16:07:25,205319,143953193
2022-07-07 16:07:30,196327,133771039
2022-07-07 16:07:35,182162,125151932
2022-07-07 16:07:40,205350,138742207
2022-07-07 16:07:45,194926,134603217
2022-07-07 16:07:50,198805,138530129
2022-07-07 16:07:55,205259,143241550
2022-07-07 16:08:00,197226,134881340
2022-07-07 16:08:05,188352,128725374
2022-07-07 16:08:10,204758,140294185
2022-07-07 16:08:15,194513,134572645
2022-07-07 16:08:20,217022,149928826
2022-07-07 16:08:25,183408,124172912
2022-07-07 16:08:30,191081,130736008
2022-07-07 16:08:35,202581,139484528
2022-07-07 16:08:40,178217,121578972
2022-07-07 16:08:45,205330,140888628
2022-07-07 16:08:50,193970,134592487
2022-07-07 16:08:55,220592,152497871
2022-07-07 16:09:00,187817,129710131
2022-07-07 16:09:05,213729,148573607
2022-07-07 16:09:10,200630,137361250
2022-07-07 16:09:15,213937,148592972
2022-07-07 16:09:20,189020,129426512
2022-07-07 16:09:25,194930,132237864
2022-07-07 16:09:30,191107,129410436
2022-07-07 16:09:35,194712,134226807
2022-07-07 16:09:40,189905,126769750
2022-07-07 16:09:45,197390,135795071
2022-07-07 16:09:50,204828,139621709
2022-07-07 16:09:55,181310,124484718
2022-07-07 16:10:00,151771,100307265
2022-07-07 16:10:05,94944,65695958
2022-07-07 16:10:10,121736,82279279
2022-07-07 16:10:15,119738,83016915
2022-07-07 16:10:20,117207,81316484
2022-07-07 16:10:25,118163,80282895
2022-07-07 16:10:30,129757,91747461
2022-07-07 16:10:35,116234,81907591
2022-07-07 16:10:40,121222,84822625
2022-07-07 16:10:45,114403,79172872
2022-07-07 16:10:50,123309,86111354
2022-07-07 16:10:55,109355,75026315
2022-07-07 16:11:00,117255,80888741
2022-07-07 16:11:05,111524,74734213
2022-07-07 16:11:10,121769,84974282
2022-07-07 16:11:15,113678,78391697
2022-07-07 16:11:20,117751,80598888
2022-07-07 16:11:25,116610,81494064
2022-07-07 16:11:30,113135,78072926
2022-07-07 16:11:35,121115,83564534
2022-07-07 16:11:40,118990,81672369
2022-07-07 16:11:45,107941,75023149
2022-07-07 16:11:50,126572,89521598
2022-07-07 16:11:55,119982,81342942
2022-07-07 16:12:00,135786,96385656
2022-07-07 16:12:05,116543,80719644
2022-07-07 16:12:10,116265,79920351
2022-07-07 16:12:15,129196,92506199
2022-07-07 16:12:20,116240,80599866
2022-07-07 16:12:25,109827,74961187
2022-07-07 16:12:30,115857,81013927
2022-07-07 16:12:35,103328,68869027
2022-07-07 16:12:40,109949,74055710
2022-07-07 16:12:45,118983,82644654
2022-07-07 16:12:50,122473,88888116
2022-07-07 16:12:55,120782,83400704
2022-07-07 16:13:00,127022,90107708
2022-07-07 16:13:05,121909,85255583
2022-07-07 16:13:10,115666,77079420
2022-07-07 16:13:15,119119,82735886
2022-07-07 16:13:20,107640,75306626
2022-07-07 16:13:25,121121,83186624
2022-07-07 16:13:30,104980,72484476
2022-07-07 16:13:35,142112,102882309
2022-07-07 16:13:40,98574,65827841
2022-07-07 16:13:45,114134,76586551
2022-07-07 16:13:50,117840,80681773
